plan_id,point_id,height,residual,residual_std,east_extent,north_extent,inclinacion,direccion
1,1280,2823.0,-2.3301338125756956,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1281,2826.0,-1.381110892635661,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1291,2826.0,-0.30234999584445177,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1293,2819.0,3.079049428733015,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1313,2813.0,-2.6041710916333614,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1321,2818.0,-5.978351588039914,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1329,2817.0,3.448711758875106,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1357,2821.0,-1.8439367872151706,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1376,2814.0,-2.2576966985006948,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1384,2824.0,2.151588465622808,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1399,2823.0,4.448751947183155,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1405,2821.0,2.7265283799961253,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1439,2811.0,-1.9633825515602439,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1492,2812.0,1.684056211394818,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1514,2806.0,-2.9498935857054676,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1521,2813.0,-1.4207472833431893,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1536,2812.0,3.49007880150657,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1549,2816.0,2.005428907593341,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1616,2802.0,-5.077755327781233,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1665,2802.0,1.1141789592156783,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1671,2812.0,4.119842198827428,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1680,2799.0,-0.9002857696423234,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1688,2797.0,-2.3266587110711043,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1709,2804.0,-3.0159123303174056,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1714,2797.0,-5.6946876391948535,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1718,2804.0,-3.9671996597071484,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1737,2804.0,-2.2491731449345025,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1789,2805.0,4.875219475362428,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1804,2807.0,3.7207517563683723,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1820,2799.0,0.21558571931291226,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1846,2802.0,4.374730262280536,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1852,2804.0,4.412700811203649,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1857,2802.0,4.515045809154799,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1871,2802.0,5.163349855188244,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1876,2793.0,-4.125365449807759,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1897,2802.0,1.2878068731488383,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1934,2795.0,-0.4263620184656247,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1941,2797.0,2.0925653528747716,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1943,2797.0,2.4160030448665566,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1954,2803.0,4.750217720537876,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1955,2798.0,-0.5637070981601937,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1967,2789.0,-5.4346429802089915,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1979,2792.0,-2.2034793602188074,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,1990,2793.0,-4.369363059796342,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2018,2794.0,5.645514379796623,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2020,2790.0,-2.46880465139202,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2021,2797.0,3.822010511389635,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2022,2793.0,-3.7296203334108213,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2035,2790.0,-6.311528353725407,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2041,2794.0,1.1121544784336947,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2052,2800.0,5.130147727123585,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2058,2791.0,-0.3681633470760062,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2098,2791.0,4.335004937846861,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2123,2780.0,-5.5291569255978175,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2191,2785.0,-5.316029973401783,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2234,2784.0,-3.111615009088382,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2259,2789.0,0.8557651248602269,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2275,2783.0,-2.6318847719057885,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2281,2785.0,-0.7060846509675685,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2284,2782.0,-6.092864294091669,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2288,2785.0,-0.07538035263405618,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2291,2785.0,2.3437441249507174,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2303,2788.0,3.7032545848933296,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2329,2780.0,-6.475196062568102,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2344,2785.0,0.38171733703256905,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2350,2779.0,-2.7962884008584297,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2351,2780.0,-5.379786971722751,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2361,2785.0,-0.04778796008122299,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2362,2786.0,-2.652215384824558,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2364,2776.0,-3.893236633678498,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2395,2780.0,-1.827676355359472,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2399,2779.0,-2.1351397121952687,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2400,2784.0,0.876669769379987,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2401,2789.0,2.460122257981311,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2403,2784.0,2.116197958522207,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2404,2784.0,1.829860206059493,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2439,2775.0,-5.415487784880497,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2444,2782.0,0.9837751987151933,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2445,2780.0,-1.5518003666775257,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2455,2788.0,4.77488815039851,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2467,2778.0,-2.2989530896620636,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2486,2775.0,-1.1437279043593662,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2502,2783.0,1.2812539001706682,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2510,2771.0,-4.800312912134359,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2511,2783.0,3.7560269554751358,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2518,2781.0,1.8425943687643667,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2519,2780.0,0.8045428755895045,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2531,2780.0,1.1336898894523983,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2532,2781.0,1.7417589771130224,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2537,2769.0,-4.856354990844011,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2541,2777.0,0.2835992538739447,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2543,2782.0,0.40254370045931864,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2547,2782.0,2.7722007042839323,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2549,2769.0,-5.597881999366109,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2553,2768.0,-5.670378184789115,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2554,2779.0,2.4710047219732587,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2555,2773.0,-5.9699974999775804,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2559,2780.0,-0.10678719017687399,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2575,2778.0,3.9552933137265427,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2602,2777.0,3.201202020481105,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2603,2775.0,0.7265099094302059,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2609,2772.0,-1.8106884053458998,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2612,2775.0,5.3231308176737,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2614,2781.0,4.817277038294378,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2633,2757.0,2.0980517051420975,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2637,2774.0,-0.30488070822775626,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2642,2773.0,-0.8844111760054147,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2677,2749.0,-2.4454408566771235,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2695,2742.0,-2.5029437962648444,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2718,2764.0,-4.230427343777592,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2723,2748.0,0.8329772362021686,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2724,2753.0,2.6190520617519724,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2737,2762.0,-6.2527821965441035,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2739,2748.0,5.1789369957814415,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2757,2752.0,6.149085520096378,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2781,2762.0,4.62043730469577,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2783,2770.0,3.406266634333406,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2786,2747.0,0.18828798056983942,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2800,2763.0,-3.996126041788557,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2804,2743.0,-1.441577907203282,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2807,2744.0,-2.1705432941571416,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2811,2744.0,-1.3800232571184097,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2812,2742.0,-3.979334274633402,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2817,2770.0,4.520227026522662,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2820,2762.0,-3.806539771650023,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2849,2765.0,0.8548866117625948,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2866,2730.0,-4.508229754767854,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2896,2741.0,-3.403043979306858,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2907,2766.0,4.532764438731647,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2911,2737.0,-1.2729473634562964,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2917,2746.0,1.4209691963342266,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2920,2766.0,4.906621158129383,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2923,2737.0,5.1392063450321075,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2927,2729.0,-3.5704529374315825,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2933,2771.0,3.5748564221330525,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2934,2755.0,5.658351445429616,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2940,2766.0,5.4716868970508585,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2946,2742.0,5.946883883357259,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2962,2767.0,5.089945380060271,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,2983,2756.0,-5.314070045445078,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3001,2761.0,0.043612925142042513,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3043,2749.0,-1.661552400414621,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3056,2723.0,-3.3989677327508616,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3063,2728.0,-0.5227160298227318,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3074,2745.0,0.938483884577181,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3081,2726.0,-1.8082963159768042,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3087,2750.0,0.9784706838754573,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3089,2748.0,-0.450756918490697,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3127,2764.0,4.728353704439542,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3129,2734.0,-0.6152302714244797,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3150,2725.0,-0.5057012072929865,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3153,2736.0,1.907505977654182,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3174,2732.0,4.643571823377897,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3185,2754.0,0.907920457209002,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3187,2750.0,-3.709464753249449,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3194,2754.0,1.2075772975467771,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3195,2738.0,1.772344363155753,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3197,2727.0,-4.196771663261643,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3198,2736.0,1.1012919633658385,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3205,2751.0,-1.9531899948042337,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3208,2744.0,5.645741405146509,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3212,2749.0,-3.3215341428267493,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3217,2750.0,-1.970509384599609,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3223,2721.0,1.476000976751493,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3227,2753.0,-3.3007671774530536,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3235,2731.0,-2.065098380287054,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3245,2726.0,-3.2680332739755613,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3253,2719.0,0.3920914739001091,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3256,2720.0,-2.1857004382500236,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3272,2758.0,3.802532037300807,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3275,2737.0,0.8898332751787166,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3278,2749.0,-0.5794437553331591,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3281,2749.0,-1.3751960058425539,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3283,2718.0,-2.3539938891926795,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3291,2751.0,2.198234302230958,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3295,2754.0,5.2086987291704645,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3296,2748.0,-0.38509971696930734,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3311,2730.0,2.8481105834098344,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3330,2749.0,-0.14042025860999274,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3340,2750.0,1.6719801859535437,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3347,2753.0,5.300781376995474,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3365,2753.0,3.260271387033754,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3390,2754.0,4.616053913488031,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3392,2728.0,1.8112936649440599,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3410,2726.0,1.0165765754909444,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3436,2748.0,2.6923241146605505,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3445,2743.0,-1.9285869524710506,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3451,2713.0,-0.24358356303582696,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3464,2721.0,-1.8382665019971682,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3468,2731.0,3.9028209232737936,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3486,2729.0,2.128752329793315,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3490,2723.0,1.75228910853275,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3528,2714.0,6.4698550614893975,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3558,2722.0,5.4878022279199286,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3570,2724.0,5.5833271250075995,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3598,2712.0,-5.460627777375521,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3615,2734.0,-2.6124192705256064,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3643,2738.0,2.6456602199623376,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3664,2737.0,3.4122026548493523,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3667,2717.0,0.39506170014919917,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3669,2730.0,-6.224766354848725,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3691,2715.0,4.514216780657989,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3700,2727.0,-5.9447255125878655,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3719,2712.0,1.6550094359345167,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3728,2717.0,1.4172224655767423,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3762,2726.0,-5.009326247784884,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3800,2717.0,2.0973969008291533,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3804,2711.0,4.661363081027048,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3815,2724.0,-3.7744695563005735,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3820,2705.0,-3.8505099138046717,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3824,2715.0,2.8699263523367335,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3825,2711.0,-1.6585138922973783,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3828,2706.0,-1.7841165512427324,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3831,2707.0,-2.5230692567338338,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3840,2708.0,2.8875748454547647,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3847,2708.0,3.094480505386855,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3848,2714.0,5.5128850418122965,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3900,2695.0,0.9772128799204438,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3909,2706.0,4.880609402674054,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3962,2698.0,-0.3758742109448576,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3964,2708.0,3.6985572806033815,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3967,2704.0,-1.7188608401875172,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3977,2696.0,-2.409167935894402,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,3979,2696.0,-5.869950707582575,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,4004,2696.0,-4.718890375862429,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,4031,2707.0,1.0062227142507254,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
1,4061,2705.0,0.5582497232035166,3.3944020410095623,31618.75,41937.5,0.6641390607388918,E
