cat,east,north,altitud
3941,446031.25,747068.75,2787.0
3942,454518.75,747068.75,2573.0
3943,436243.75,747031.25,2697.0
3944,445768.75,747056.25,2779.0
3945,454362.5,747068.75,2576.0
3946,455100.0,747050.0,2574.0
3947,456256.25,746968.75,2603.0
3948,429056.25,747006.25,2710.0
3949,435912.5,747025.0,2710.0
3950,438118.75,747006.25,2714.0
3951,453162.5,747037.5,2577.0
3952,445781.25,747031.25,2780.0
3953,454962.5,747000.0,2578.0
3954,435043.75,746981.25,2745.0
3955,439593.75,746956.25,2734.0
3956,446000.0,746981.25,2791.0
3957,431600.0,746975.0,2727.0
3958,450800.0,746962.5,2620.0
3959,432306.25,746968.75,2727.0
3960,442643.75,746962.5,2810.0
3961,447681.25,746993.75,2761.0
3962,451825.0,746918.75,2593.0
3963,453543.75,746968.75,2593.0
3964,456081.25,746975.0,2596.0
3965,433275.0,746981.25,2698.0
3966,436668.75,746962.5,2678.0
3967,437262.5,746968.75,2708.0
3968,439287.5,746950.0,2715.0
3969,443100.0,746906.25,2792.0
3970,438193.75,746968.75,2704.0
3971,443918.75,746918.75,2815.0
3972,428668.75,746950.0,2676.0
3973,438343.75,746875.0,2726.0
3974,451675.0,746931.25,2606.0
3975,452050.0,746893.75,2594.0
3976,454631.25,746956.25,2569.0
3977,429293.75,746881.25,2725.0
3978,429375.0,746943.75,2712.0
3979,453906.25,746937.5,2574.0
3980,433768.75,746918.75,2696.0
3981,435350.0,746931.25,2769.0
3982,436231.25,746893.75,2696.0
3983,441931.25,746918.75,2742.0
3984,442762.5,746912.5,2793.0
3985,447962.5,746943.75,2775.0
3986,453518.75,746912.5,2596.0
3987,455906.25,746918.75,2575.0
3988,455956.25,746900.0,2582.0
3989,457300.0,746906.25,2505.0
3990,433418.75,746887.5,2687.0
3991,437025.0,746881.25,2695.0
3992,445268.75,746843.75,2790.0
3993,453175.0,746862.5,2592.0
3994,435506.25,746843.75,2782.0
3995,457012.5,746843.75,2552.0
3996,433200.0,746800.0,2723.0
3997,445943.75,746806.25,2784.0
3998,434762.5,746756.25,2741.0
3999,439618.75,746856.25,2727.0
4000,446993.75,746837.5,2756.0
4001,454843.75,746831.25,2591.0
4002,430106.25,746825.0,2731.0
4003,436918.75,746831.25,2683.0
4004,441437.5,746812.5,2727.0
4005,447606.25,746831.25,2742.0
4006,448356.25,746806.25,2750.0
4007,436418.75,746768.75,2696.0
4008,441381.25,746812.5,2729.0
4009,450543.75,746812.5,2645.0
4010,454568.75,746775.0,2581.0
4011,452968.75,746756.25,2594.0
4012,431281.25,746768.75,2714.0
4013,444481.25,746650.0,2816.0
4014,446018.75,746787.5,2785.0
4015,455412.5,746700.0,2574.0
4016,431562.5,746756.25,2710.0
4017,439656.25,746762.5,2721.0
4018,443368.75,746643.75,2795.0
4019,443893.75,746731.25,2811.0
4020,446143.75,746762.5,2783.0
4021,449793.75,746781.25,2656.0
4022,450668.75,746781.25,2636.0
4023,452100.0,746775.0,2587.0
4024,453193.75,746775.0,2591.0
4025,456268.75,746681.25,2602.0
4026,456831.25,746781.25,2551.0
4027,430781.25,746693.75,2713.0
4028,437506.25,746643.75,2740.0
4029,443281.25,746768.75,2790.0
4030,454668.75,746756.25,2576.0
4031,456531.25,746668.75,2591.0
4032,428675.0,746743.75,2671.0
4033,432812.5,746743.75,2741.0
4034,440356.25,746706.25,2707.0
4035,445725.0,746675.0,2791.0
4036,442143.75,746706.25,2759.0
4037,446625.0,746712.5,2780.0
4038,451368.75,746731.25,2607.0
4039,451481.25,746737.5,2604.0
4040,453131.25,746743.75,2588.0
4041,430568.75,746668.75,2703.0
4042,446006.25,746606.25,2786.0
4043,453431.25,746606.25,2627.0
4044,432962.5,746700.0,2740.0
4045,433512.5,746693.75,2685.0
4046,434456.25,746656.25,2740.0
4047,442587.5,746687.5,2791.0
4048,444268.75,746706.25,2798.0
4049,445300.0,746700.0,2800.0
4050,447656.25,746718.75,2739.0
4051,449743.75,746693.75,2673.0
4052,450468.75,746687.5,2654.0
4053,434968.75,746675.0,2720.0
4054,442075.0,746687.5,2760.0
4055,454168.75,746693.75,2597.0
4056,431362.5,746662.5,2703.0
4057,443768.75,746550.0,2805.0
4058,454056.25,746687.5,2603.0
4059,435575.0,746681.25,2757.0
4060,433093.75,746668.75,2730.0
4061,443656.25,746637.5,2801.0
4062,449831.25,746643.75,2663.0
4063,454375.0,746625.0,2588.0
4064,439950.0,746625.0,2705.0
4065,440875.0,746643.75,2724.0
4066,443100.0,746606.25,2785.0
4067,444837.5,746618.75,2799.0
4068,445431.25,746706.25,2791.0
4069,447656.25,746643.75,2741.0
4070,441006.25,746606.25,2740.0
4071,441468.75,746593.75,2746.0
4072,442337.5,746618.75,2772.0
4073,445268.75,746631.25,2793.0
4074,435737.5,746493.75,2762.0
4075,445618.75,746543.75,2796.0
4076,446806.25,746581.25,2770.0
4077,431368.75,746600.0,2700.0
4078,452512.5,746562.5,2588.0
4079,439693.75,746568.75,2705.0
4080,444731.25,746575.0,2802.0
4081,447700.0,746543.75,2758.0
4082,451212.5,746568.75,2640.0
4083,457075.0,746456.25,2550.0
4084,430143.75,746575.0,2715.0
4085,434750.0,746468.75,2735.0
4086,447618.75,746581.25,2743.0
4087,453931.25,746493.75,2618.0
4088,454831.25,746581.25,2594.0
4089,454868.75,746556.25,2594.0
4090,441193.75,746556.25,2740.0
4091,431906.25,746518.75,2714.0
4092,441768.75,746512.5,2774.0
4093,448243.75,746506.25,2716.0
4094,428762.5,746531.25,2671.0
4095,432393.75,746443.75,2726.0
4096,433962.5,746518.75,2674.0
4097,443475.0,746518.75,2794.0
4098,440012.5,746493.75,2704.0
4099,441343.75,746481.25,2738.0
4100,454618.75,746406.25,2610.0
4101,432650.0,746481.25,2719.0
4102,438425.0,746425.0,2710.0
4103,442687.5,746493.75,2778.0
4104,445100.0,746375.0,2777.0
4105,446925.0,746475.0,2767.0
4106,447806.25,746493.75,2743.0
4107,431750.0,746468.75,2707.0
4108,439612.5,746462.5,2717.0
4109,447106.25,746381.25,2756.0
4110,455312.5,746481.25,2589.0
4111,438893.75,746381.25,2688.0
4112,450168.75,746418.75,2694.0
4113,455568.75,746456.25,2591.0
4114,428843.75,746431.25,2674.0
4115,444418.75,746443.75,2807.0
4116,445468.75,746406.25,2794.0
4117,436156.25,746418.75,2740.0
4118,442550.0,746418.75,2781.0
4119,447818.75,746381.25,2743.0
4120,454468.75,746437.5,2599.0
4121,428693.75,746393.75,2676.0
4122,429037.5,746418.75,2674.0
4123,433600.0,746406.25,2667.0
4124,435881.25,746381.25,2765.0
4125,444100.0,746406.25,2791.0
4126,454093.75,746393.75,2603.0
4127,440043.75,746381.25,2698.0
4128,444706.25,746381.25,2792.0
4129,446325.0,746437.5,2784.0
4130,451868.75,746393.75,2594.0
4131,453500.0,746331.25,2632.0
4132,445206.25,746362.5,2774.0
4133,455393.75,746375.0,2592.0
4134,456412.5,746356.25,2591.0
4135,455368.75,746318.75,2598.0
4136,429131.25,746331.25,2669.0
4137,442468.75,746300.0,2784.0
4138,431462.5,746318.75,2700.0
4139,446906.25,746281.25,2754.0
4140,455606.25,746287.5,2601.0
4141,434856.25,746275.0,2729.0
4142,442100.0,746300.0,2769.0
4143,456525.0,746300.0,2608.0
4144,457737.5,746118.75,2517.0
4145,432906.25,746306.25,2719.0
4146,448312.5,746275.0,2712.0
4147,450550.0,746281.25,2653.0
4148,431100.0,746125.0,2729.0
4149,432006.25,746256.25,2718.0
4150,438481.25,746287.5,2700.0
4151,442912.5,746225.0,2801.0
4152,444193.75,746268.75,2802.0
4153,450031.25,746212.5,2681.0
4154,450650.0,746293.75,2651.0
4155,433987.5,746225.0,2680.0
4156,428981.25,746268.75,2677.0
4157,432106.25,746262.5,2709.0
4158,437131.25,746243.75,2691.0
4159,438012.5,746206.25,2717.0
4160,441556.25,746231.25,2735.0
4161,450812.5,746225.0,2670.0
4162,432768.75,746243.75,2724.0
4163,433793.75,746218.75,2676.0
4164,442587.5,746218.75,2783.0
4165,436993.75,746175.0,2707.0
4166,448631.25,746206.25,2680.0
4167,451756.25,746162.5,2626.0
4168,429843.75,746231.25,2697.0
4169,432962.5,745993.75,2728.0
4170,435156.25,746143.75,2723.0
4171,447431.25,746218.75,2712.0
4172,438856.25,746187.5,2682.0
4173,440625.0,746118.75,2730.0
4174,440937.5,746206.25,2711.0
4175,441625.0,746193.75,2735.0
4176,444131.25,746181.25,2808.0
4177,431881.25,746193.75,2706.0
4178,436706.25,746193.75,2674.0
4179,454887.5,746031.25,2626.0
4180,431500.0,746168.75,2700.0
4181,429162.5,746137.5,2677.0
4182,432500.0,746106.25,2733.0
4183,455250.0,746093.75,2620.0
4184,430500.0,746118.75,2704.0
4185,453893.75,746131.25,2619.0
4186,438050.0,746081.25,2710.0
4187,445937.5,746043.75,2785.0
4188,453512.5,745993.75,2639.0
4189,455456.25,746006.25,2612.0
4190,429000.0,746131.25,2680.0
4191,433206.25,746125.0,2727.0
4192,429325.0,746081.25,2673.0
4193,438256.25,746068.75,2719.0
4194,430637.5,746106.25,2701.0
4195,438693.75,746081.25,2692.0
4196,443468.75,746068.75,2786.0
4197,444081.25,746043.75,2805.0
4198,433218.75,746087.5,2725.0
4199,439143.75,746000.0,2692.0
4200,442575.0,746062.5,2777.0
4201,454293.75,746056.25,2607.0
4202,440362.5,746062.5,2722.0
4203,442981.25,746081.25,2796.0
4204,449425.0,746031.25,2681.0
4205,454206.25,746043.75,2602.0
4206,428818.75,746056.25,2685.0
4207,436262.5,745993.75,2716.0
4208,443543.75,746062.5,2782.0
4209,453087.5,746043.75,2612.0
4210,432368.75,746037.5,2721.0
4211,431437.5,746018.75,2701.0
4212,435325.0,746006.25,2723.0
4213,441087.5,746018.75,2724.0
4214,450075.0,745968.75,2695.0
4215,453181.25,746006.25,2618.0
4216,440306.25,746018.75,2719.0
4217,442943.75,745975.0,2809.0
4218,443950.0,746025.0,2801.0
4219,455718.75,746031.25,2597.0
4220,457862.5,746031.25,2502.0
4221,433987.5,745993.75,2658.0
4222,437206.25,745981.25,2710.0
4223,438781.25,746006.25,2686.0
4224,456400.0,745993.75,2627.0
4225,438425.0,745981.25,2708.0
4226,441737.5,745975.0,2742.0
4227,442000.0,745943.75,2775.0
4228,455012.5,745968.75,2621.0
4229,430693.75,745981.25,2711.0
4230,437937.5,745800.0,2733.0
4231,437925.0,745968.75,2719.0
4232,433043.75,745968.75,2730.0
4233,455125.0,745937.5,2634.0
4234,456268.75,745937.5,2609.0
4235,432225.0,745931.25,2715.0
4236,439581.25,745831.25,2708.0
4237,441125.0,745906.25,2732.0
4238,448912.5,745918.75,2691.0
4239,440550.0,745862.5,2752.0
4240,441450.0,745937.5,2746.0
4241,444206.25,745937.5,2796.0
4242,451312.5,745900.0,2622.0
4243,428656.25,745931.25,2699.0
4244,431956.25,745893.75,2701.0
4245,434243.75,745912.5,2665.0
4246,452287.5,745956.25,2660.0
4247,453156.25,745925.0,2622.0
4248,433556.25,745881.25,2692.0
4249,436012.5,745856.25,2693.0
4250,444356.25,745900.0,2794.0
4251,457768.75,745900.0,2515.0
4252,429306.25,745843.75,2674.0
4253,434568.75,745868.75,2696.0
4254,437250.0,745831.25,2726.0
4255,445125.0,745881.25,2756.0
4256,453906.25,745831.25,2622.0
4257,430893.75,745812.5,2728.0
4258,439175.0,745875.0,2683.0
4259,443406.25,745862.5,2794.0
4260,442800.0,745856.25,2795.0
4261,456550.0,745775.0,2657.0
4262,445506.25,745856.25,2754.0
4263,449881.25,745862.5,2680.0
4264,450250.0,745706.25,2689.0
4265,453118.75,745843.75,2630.0
4266,444506.25,745850.0,2789.0
4267,448381.25,745856.25,2691.0
4268,454687.5,745781.25,2626.0
4269,428462.5,745800.0,2720.0
4270,444593.75,745868.75,2792.0
4271,429168.75,745831.25,2672.0
4272,430425.0,745818.75,2699.0
4273,439200.0,745775.0,2689.0
4274,444031.25,745831.25,2791.0
4275,432693.75,745800.0,2706.0
4276,441512.5,745743.75,2754.0
4277,442381.25,745793.75,2754.0
4278,443512.5,745693.75,2800.0
4279,434793.75,745806.25,2693.0
4280,441881.25,745687.5,2769.0
4281,443156.25,745768.75,2796.0
4282,453481.25,745806.25,2633.0
4283,435518.75,745743.75,2698.0
4284,449931.25,745743.75,2694.0
4285,442625.0,745768.75,2781.0
4286,452368.75,745781.25,2657.0
4287,457825.0,745668.75,2534.0
4288,428368.75,745768.75,2711.0
4289,430043.75,745768.75,2680.0
4290,440725.0,745718.75,2738.0
4291,454525.0,745687.5,2632.0
4292,430306.25,745743.75,2694.0
4293,452356.25,745756.25,2656.0
4294,453043.75,745693.75,2638.0
4295,430031.25,745743.75,2684.0
4296,444693.75,745743.75,2782.0
4297,430168.75,745706.25,2687.0
4298,432562.5,745656.25,2703.0
4299,440868.75,745693.75,2735.0
4300,444037.5,745706.25,2792.0
4301,447181.25,745631.25,2773.0
4302,449806.25,745731.25,2684.0
4303,452287.5,745706.25,2651.0
4304,446368.75,745675.0,2799.0
4305,453587.5,745706.25,2625.0
4306,431187.5,745650.0,2715.0
4307,446850.0,745693.75,2752.0
4308,429087.5,745693.75,2671.0
4309,429568.75,745631.25,2670.0
4310,431581.25,745631.25,2738.0
4311,432893.75,745650.0,2714.0
4312,438806.25,745656.25,2685.0
4313,443137.5,745631.25,2802.0
4314,443906.25,745656.25,2797.0
4315,454237.5,745656.25,2637.0
4316,429387.5,745643.75,2672.0
4317,435868.75,745656.25,2685.0
4318,441231.25,745631.25,2744.0
4319,442718.75,745681.25,2779.0
4320,451843.75,745618.75,2638.0
4321,429712.5,745650.0,2665.0
4322,438100.0,745625.0,2729.0
4323,430718.75,745618.75,2726.0
4324,439512.5,745556.25,2720.0
4325,441068.75,745587.5,2739.0
4326,449068.75,745600.0,2721.0
4327,449381.25,745618.75,2710.0
4328,438187.5,745606.25,2719.0
4329,441587.5,745562.5,2768.0
4330,448193.75,745581.25,2715.0
4331,453793.75,745443.75,2654.0
4332,433956.25,745593.75,2645.0
4333,440043.75,745556.25,2712.0
4334,449187.5,745556.25,2728.0
4335,452881.25,745512.5,2638.0
4336,428525.0,745568.75,2701.0
4337,429200.0,745550.0,2669.0
4338,429387.5,745568.75,2671.0
4339,435706.25,745550.0,2691.0
4340,449512.5,745556.25,2710.0
4341,453418.75,745587.5,2641.0
4342,431600.0,745475.0,2735.0
4343,440356.25,745556.25,2712.0
4344,444862.5,745537.5,2776.0
4345,445687.5,745543.75,2742.0
4346,446368.75,745556.25,2796.0
4347,449637.5,745468.75,2724.0
4348,455950.0,745531.25,2583.0
4349,431375.0,745475.0,2724.0
4350,435356.25,745543.75,2693.0
4351,446087.5,745618.75,2781.0
4352,446943.75,745525.0,2742.0
4353,450675.0,745537.5,2651.0
4354,454181.25,745481.25,2638.0
4355,455643.75,745525.0,2568.0
4356,429450.0,745443.75,2673.0
4357,435475.0,745468.75,2700.0
4358,436575.0,745493.75,2665.0
4359,440343.75,745531.25,2711.0
4360,455843.75,745531.25,2578.0
4361,442587.5,745506.25,2765.0
4362,444481.25,745493.75,2752.0
4363,429106.25,745481.25,2668.0
4364,442062.5,745468.75,2765.0
4365,443568.75,745500.0,2800.0
4366,448737.5,745381.25,2734.0
4367,438118.75,745493.75,2717.0
4368,443512.5,745406.25,2811.0
4369,443881.25,745493.75,2788.0
4370,449337.5,745493.75,2708.0
4371,454856.25,745493.75,2581.0
4372,445631.25,745468.75,2744.0
4373,431962.5,745418.75,2743.0
4374,447650.0,745443.75,2718.0
4375,452168.75,745525.0,2648.0
4376,454881.25,745431.25,2584.0
4377,455868.75,745468.75,2579.0
4378,430425.0,745368.75,2703.0
4379,443868.75,745456.25,2787.0
4380,453668.75,745431.25,2651.0
4381,454593.75,745418.75,2606.0
4382,429812.5,745393.75,2670.0
4383,443918.75,745443.75,2786.0
4384,444531.25,745431.25,2749.0
4385,453231.25,745418.75,2634.0
4386,429587.5,745406.25,2671.0
4387,429281.25,745368.75,2669.0
4388,436031.25,745387.5,2681.0
4389,438568.75,745156.25,2716.0
4390,442537.5,745381.25,2758.0
4391,451231.25,745406.25,2641.0
4392,430218.75,745406.25,2683.0
4393,457962.5,745375.0,2513.0
4394,458075.0,745368.75,2512.0
4395,436281.25,745381.25,2665.0
4396,441868.75,745325.0,2755.0
4397,446512.5,745293.75,2776.0
4398,452831.25,745368.75,2634.0
4399,429700.0,745368.75,2670.0
4400,431456.25,745368.75,2723.0
4401,439912.5,745356.25,2697.0
4402,454143.75,745368.75,2630.0
4403,433668.75,745356.25,2672.0
4404,434350.0,745343.75,2678.0
4405,429750.0,745293.75,2672.0
4406,435587.5,745331.25,2699.0
4407,440781.25,745281.25,2741.0
4408,448075.0,745281.25,2721.0
4409,429150.0,745312.5,2669.0
4410,435950.0,745306.25,2676.0
4411,441056.25,745318.75,2730.0
4412,441412.5,745318.75,2741.0
4413,449075.0,745243.75,2719.0
4414,428981.25,745306.25,2670.0
4415,433831.25,745293.75,2687.0
4416,434012.5,745312.5,2677.0
4417,444881.25,745318.75,2762.0
4418,444968.75,745287.5,2772.0
4419,429056.25,745306.25,2669.0
4420,429406.25,745306.25,2670.0
4421,433437.5,745306.25,2653.0
4422,436756.25,745243.75,2680.0
4423,441156.25,745306.25,2734.0
4424,429681.25,745331.25,2671.0
4425,430731.25,745231.25,2695.0
4426,440587.5,745293.75,2729.0
4427,443662.5,745231.25,2805.0
4428,445887.5,745287.5,2733.0
4429,431637.5,745256.25,2729.0
4430,433487.5,745243.75,2663.0
4431,455525.0,745168.75,2603.0
4432,434718.75,745250.0,2686.0
4433,451456.25,745206.25,2665.0
4434,454312.5,745256.25,2613.0
4435,455331.25,745268.75,2585.0
4436,456331.25,745193.75,2633.0
4437,456506.25,745243.75,2628.0
4438,429168.75,745256.25,2669.0
4439,429512.5,745156.25,2671.0
4440,429643.75,745256.25,2670.0
4441,434931.25,745256.25,2710.0
4442,435537.5,745231.25,2704.0
4443,437393.75,745218.75,2647.0
4444,454462.5,745218.75,2603.0
4445,438868.75,745206.25,2685.0
4446,442362.5,745218.75,2743.0
4447,458093.75,745225.0,2519.0
4448,430337.5,745193.75,2695.0
4449,434950.0,745200.0,2717.0
4450,441243.75,745187.5,2746.0
4451,453325.0,745231.25,2634.0
4452,455231.25,745231.25,2582.0
4453,429268.75,745218.75,2668.0
4454,431762.5,745206.25,2718.0
4455,435293.75,745162.5,2722.0
4456,439056.25,745206.25,2669.0
4457,429243.75,745200.0,2669.0
4458,433950.0,745181.25,2699.0
4459,435131.25,745093.75,2723.0
4460,443812.5,745131.25,2803.0
4461,446825.0,745168.75,2752.0
4462,452375.0,745093.75,2643.0
4463,458018.75,745193.75,2513.0
4464,429393.75,745193.75,2667.0
4465,453650.0,745168.75,2652.0
4466,429000.0,745168.75,2672.0
4467,431181.25,745168.75,2698.0
4468,448806.25,745068.75,2724.0
4469,455231.25,745181.25,2581.0
4470,434156.25,745118.75,2691.0
4471,452931.25,745075.0,2657.0
4472,437000.0,745093.75,2698.0
4473,444425.0,745143.75,2755.0
4474,446918.75,745143.75,2752.0
4475,449425.0,745143.75,2701.0
4476,434531.25,745006.25,2698.0
4477,435825.0,745050.0,2693.0
4478,441768.75,745131.25,2725.0
4479,446968.75,745050.0,2764.0
4480,449931.25,744956.25,2703.0
4481,436456.25,745093.75,2668.0
4482,445050.0,745056.25,2759.0
4483,448393.75,745093.75,2715.0
4484,451550.0,744943.75,2669.0
4485,454000.0,745087.5,2626.0
4486,454037.5,745006.25,2637.0
4487,439981.25,745031.25,2696.0
4488,445543.75,745043.75,2739.0
4489,455750.0,745087.5,2611.0
4490,448275.0,745068.75,2722.0
4491,456212.5,745000.0,2636.0
4492,429956.25,745062.5,2661.0
4493,437875.0,745037.5,2672.0
4494,454906.25,745018.75,2611.0
4495,436768.75,745056.25,2670.0
4496,455912.5,745056.25,2608.0
4497,443968.75,745043.75,2800.0
4498,444131.25,745031.25,2786.0
4499,449687.5,745012.5,2695.0
4500,428443.75,745018.75,2709.0
4501,429168.75,744981.25,2671.0
4502,441918.75,744968.75,2741.0
4503,443762.5,745006.25,2798.0
4504,457593.75,745000.0,2561.0
4505,436650.0,744943.75,2669.0
4506,440612.5,744943.75,2741.0
4507,457468.75,744950.0,2571.0
4508,429700.0,745018.75,2667.0
4509,431975.0,744981.25,2754.0
4510,442825.0,744981.25,2743.0
4511,453193.75,744862.5,2640.0
4512,452893.75,744962.5,2649.0
4513,453362.5,744968.75,2636.0
4514,440181.25,744981.25,2690.0
4515,445418.75,744956.25,2740.0
4516,456868.75,744968.75,2586.0
4517,441162.5,744943.75,2730.0
4518,449781.25,744968.75,2687.0
4519,449806.25,744968.75,2689.0
4520,455918.75,744931.25,2614.0
4521,436925.0,744943.75,2677.0
4522,441418.75,744943.75,2719.0
4523,442743.75,744943.75,2742.0
4524,444281.25,744918.75,2768.0
4525,428331.25,744912.5,2714.0
4526,429243.75,744931.25,2670.0
4527,431675.0,744906.25,2724.0
4528,431875.0,744931.25,2737.0
4529,434075.0,744893.75,2677.0
4530,435906.25,744931.25,2691.0
4531,438375.0,744887.5,2716.0
4532,439575.0,744893.75,2682.0
4533,445581.25,744931.25,2733.0
4534,456906.25,744931.25,2591.0
4535,439131.25,744668.75,2690.0
4536,447550.0,744868.75,2737.0
4537,449131.25,744893.75,2713.0
4538,451181.25,744918.75,2652.0
4539,457118.75,744912.5,2581.0
4540,447218.75,744893.75,2726.0
4541,450431.25,744868.75,2650.0
4542,451962.5,744781.25,2666.0
4543,456781.25,744731.25,2585.0
4544,441143.75,744893.75,2726.0
4545,452875.0,744831.25,2647.0
4546,431481.25,744837.5,2718.0
4547,436112.5,744825.0,2706.0
4548,444237.5,744862.5,2769.0
4549,431562.5,744856.25,2718.0
4550,455037.5,744868.75,2591.0
4551,430825.0,744843.75,2684.0
4552,442375.0,744850.0,2751.0
4553,434906.25,744843.75,2699.0
4554,443750.0,744712.5,2792.0
4555,448187.5,744818.75,2720.0
4556,449281.25,744843.75,2690.0
4557,457256.25,744806.25,2572.0
4558,436762.5,744825.0,2666.0
4559,438000.0,744806.25,2675.0
4560,429056.25,744812.5,2671.0
4561,446662.5,744806.25,2721.0
4562,457912.5,744787.5,2568.0
4563,430975.0,744793.75,2696.0
4564,445843.75,744793.75,2739.0
4565,433256.25,744762.5,2623.0
4566,434868.75,744725.0,2711.0
4567,436575.0,744787.5,2664.0
4568,436800.0,744781.25,2664.0
4569,442293.75,744743.75,2759.0
4570,455725.0,744806.25,2633.0
4571,431912.5,744618.75,2754.0
4572,437012.5,744756.25,2666.0
4573,437712.5,744743.75,2669.0
4574,452581.25,744781.25,2642.0
4575,454300.0,744706.25,2614.0
4576,456050.0,744750.0,2622.0
4577,444356.25,744737.5,2779.0
4578,450931.25,744756.25,2653.0
4579,431256.25,744718.75,2708.0
4580,437856.25,744750.0,2658.0
4581,432531.25,744581.25,2727.0
4582,442925.0,744743.75,2757.0
4583,442925.0,744643.75,2760.0
4584,454993.75,744681.25,2604.0
4585,433587.5,744706.25,2635.0
4586,445706.25,744618.75,2744.0
4587,455993.75,744731.25,2617.0
4588,456187.5,744693.75,2619.0
4589,436750.0,744712.5,2661.0
4590,439625.0,744668.75,2676.0
4591,457618.75,744718.75,2527.0
4592,435656.25,744662.5,2666.0
4593,437118.75,744662.5,2673.0
4594,444618.75,744668.75,2754.0
4595,450956.25,744700.0,2656.0
4596,434081.25,744650.0,2671.0
4597,434793.75,744693.75,2704.0
4598,444837.5,744662.5,2739.0
4599,448043.75,744668.75,2712.0
4600,448500.0,744687.5,2697.0
4601,436543.75,744681.25,2656.0
4602,452037.5,744468.75,2665.0
4603,435106.25,744668.75,2678.0
4604,449350.0,744618.75,2688.0
4605,452650.0,744668.75,2648.0
4606,452962.5,744618.75,2644.0
4607,445100.0,744643.75,2735.0
4608,457006.25,744600.0,2562.0
4609,433525.0,744587.5,2644.0
4610,434362.5,744606.25,2663.0
4611,437350.0,744600.0,2655.0
4612,438637.5,744525.0,2717.0
4613,440056.25,744556.25,2701.0
4614,442400.0,744543.75,2758.0
4615,442650.0,744593.75,2750.0
4616,445425.0,744587.5,2766.0
4617,447956.25,744568.75,2708.0
4618,438731.25,744581.25,2711.0
4619,445975.0,744531.25,2732.0
4620,450281.25,744568.75,2654.0
4621,439831.25,744581.25,2675.0
4622,443106.25,744531.25,2772.0
4623,452400.0,744406.25,2662.0
4624,435281.25,744493.75,2678.0
4625,456293.75,744543.75,2593.0
4626,430825.0,744493.75,2684.0
4627,432137.5,744512.5,2731.0
4628,435493.75,744468.75,2681.0
4629,441112.5,744512.5,2710.0
4630,443875.0,744512.5,2785.0
4631,452681.25,744412.5,2656.0
4632,431675.0,744487.5,2752.0
4633,437781.25,744506.25,2654.0
4634,438237.5,744493.75,2684.0
4635,455000.0,744500.0,2616.0
4636,456550.0,744518.75,2572.0
4637,429587.5,744481.25,2654.0
4638,443300.0,744481.25,2772.0
4639,442750.0,744481.25,2748.0
4640,449581.25,744481.25,2664.0
4641,456081.25,744481.25,2590.0
4642,433662.5,744437.5,2640.0
4643,442343.75,744475.0,2751.0
4644,435906.25,744468.75,2659.0
4645,443881.25,744468.75,2781.0
4646,447868.75,744387.5,2719.0
4647,456525.0,744450.0,2569.0
4648,441418.75,744412.5,2723.0
4649,441631.25,744400.0,2732.0
4650,449868.75,744356.25,2635.0
4651,458081.25,744375.0,2566.0
4652,430187.5,744443.75,2642.0
4653,441075.0,744425.0,2720.0
4654,450418.75,744443.75,2643.0
4655,455918.75,744412.5,2612.0
4656,446656.25,744425.0,2703.0
4657,454725.0,744400.0,2600.0
4658,438531.25,744400.0,2713.0
4659,441331.25,744381.25,2723.0
4660,429562.5,744406.25,2654.0
4661,436231.25,744400.0,2657.0
4662,437925.0,744381.25,2679.0
4663,451100.0,744350.0,2636.0
4664,453337.5,744312.5,2648.0
4665,428856.25,744262.5,2712.0
4666,441200.0,744350.0,2726.0
4667,450487.5,744375.0,2648.0
4668,429143.75,744356.25,2694.0
4669,439887.5,744312.5,2702.0
4670,453950.0,744293.75,2594.0
4671,457368.75,744381.25,2538.0
4672,428675.0,744356.25,2698.0
4673,428731.25,744368.75,2696.0
4674,444193.75,744243.75,2780.0
4675,449556.25,744350.0,2658.0
4676,453881.25,744368.75,2586.0
4677,435700.0,744325.0,2664.0
4678,443981.25,744312.5,2774.0
4679,429687.5,744318.75,2656.0
4680,430987.5,744306.25,2697.0
4681,431331.25,744343.75,2700.0
4682,442306.25,744343.75,2740.0
4683,446368.75,744293.75,2729.0
4684,454887.5,744343.75,2605.0
4685,455662.5,744206.25,2628.0
4686,436275.0,744300.0,2660.0
4687,440856.25,744331.25,2693.0
4688,453043.75,744268.75,2656.0
4689,445225.0,744231.25,2799.0
4690,434925.0,744231.25,2680.0
4691,435293.75,744306.25,2670.0
4692,436737.5,744225.0,2709.0
4693,451537.5,744281.25,2648.0
4694,455143.75,744212.5,2624.0
4695,429243.75,744293.75,2687.0
4696,438400.0,744262.5,2710.0
4697,440793.75,744293.75,2691.0
4698,440218.75,744281.25,2695.0
4699,441593.75,744206.25,2720.0
4700,432075.0,744056.25,2719.0
4701,442262.5,744231.25,2737.0
4702,448162.5,744243.75,2681.0
4703,454781.25,744256.25,2606.0
4704,440175.0,744193.75,2703.0
4705,444693.75,744168.75,2771.0
4706,451781.25,744231.25,2661.0
4707,428668.75,744243.75,2706.0
4708,451468.75,744243.75,2647.0
4709,456175.0,744231.25,2580.0
4710,435418.75,744200.0,2673.0
4711,438268.75,744068.75,2699.0
4712,439756.25,744212.5,2698.0
4713,445125.0,744200.0,2788.0
4714,450118.75,744168.75,2648.0
4715,441925.0,744175.0,2730.0
4716,457681.25,744143.75,2583.0
4717,452900.0,744156.25,2647.0
